event_id,event_time,source,user,src_ip,geo_city,geo_country,device_id,app,result,failure_reason
evt_b4f64be5b5,2026-09-07T04:02:30Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f400894665,2026-09-07T04:04:03Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_38a0e473a6,2026-09-07T04:05:02Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_9681f65d4c,2026-09-07T04:05:07Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_61943fe7ca,2026-09-07T04:05:15Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_4293c93cf7,2026-09-07T04:05:22Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_f7075e8f26,2026-09-07T04:05:29Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_00b036e30b,2026-09-07T04:05:35Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_b2eded8b1a,2026-09-07T04:05:36Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5551cc0808,2026-09-07T04:05:42Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_2f584e043b,2026-09-07T04:05:49Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_5d52712893,2026-09-07T04:05:57Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_2877a201cb,2026-09-07T04:06:04Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_254e6b103a,2026-09-07T04:06:11Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_7ddaffe162,2026-09-07T04:06:18Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_98117967ab,2026-09-07T04:06:25Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_b62d033991,2026-09-07T04:06:33Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_89a1b461d9,2026-09-07T04:06:39Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_d81611c060,2026-09-07T04:06:46Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_cf05f44fe6,2026-09-07T04:06:53Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_ac505bf766,2026-09-07T04:07:00Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_90ef0052cd,2026-09-07T04:07:06Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_8f33673ec4,2026-09-07T04:07:08Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_346acf136f,2026-09-07T04:07:15Z,okta,svc_backup,10.20.4.22,,,srv-bkp01,gdrive,SUCCESS,
evt_7bd76caf4f,2026-09-07T04:08:28Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_7da9d147d2,2026-09-07T04:08:44Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_c157b8db68,2026-09-07T04:09:59Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6d4234ca36,2026-09-07T04:11:22Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ef3f0f5f0b,2026-09-07T04:12:53Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ed923fd359,2026-09-07T04:14:10Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_43d1a67dbc,2026-09-07T04:15:49Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_0cc03bd8e1,2026-09-07T04:17:31Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4dc397b65c,2026-09-07T04:18:51Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_b5b4835614,2026-09-07T04:19:05Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_558ed421ec,2026-09-07T04:20:30Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_be6216c171,2026-09-07T04:21:59Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_38af530300,2026-09-07T04:23:35Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_187e712bfb,2026-09-07T04:25:10Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_3566420eff,2026-09-07T04:26:37Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6a3105c837,2026-09-07T04:28:15Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_837e7fb2eb,2026-09-07T04:28:58Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_73a3726f98,2026-09-07T04:29:50Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_9a9439ed74,2026-09-07T04:31:24Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_907cf1379f,2026-09-07T04:32:52Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_127c06b621,2026-09-07T04:34:23Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_c88ac65e1c,2026-09-07T04:35:49Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_784f450ed0,2026-09-07T04:37:21Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2407db8f45,2026-09-07T04:38:48Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_49717fe9d7,2026-09-07T04:39:06Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_7b398472a1,2026-09-07T04:40:26Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_7081d0c4f5,2026-09-07T04:41:57Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2a3d749341,2026-09-07T04:43:29Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_3326798a97,2026-09-07T04:45:01Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d240ee6d8e,2026-09-07T04:46:34Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_e546f7506e,2026-09-07T04:47:56Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6ceeb74fcb,2026-09-07T04:49:35Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_0ab2574127,2026-09-07T04:49:40Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_0c64459b6b,2026-09-07T04:51:06Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_9cbc051d2e,2026-09-07T04:52:33Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_52b257a8ac,2026-09-07T04:53:58Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f9675d8bdb,2026-09-07T04:55:25Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_e7be7d42d8,2026-09-07T04:56:52Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f941e428b9,2026-09-07T04:58:23Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_0ca5e7c14c,2026-09-07T04:59:48Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_abb0d03471,2026-09-07T05:00:02Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_62551c03e6,2026-09-07T05:01:20Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f4886f6c85,2026-09-07T05:02:51Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_de09c86b27,2026-09-07T05:04:18Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_3dc6c8a3ca,2026-09-07T05:06:02Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f46c4cd2b4,2026-09-07T05:07:32Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_45ca6ac3d8,2026-09-07T05:09:05Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ad37b06878,2026-09-07T05:09:37Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_d1b4172727,2026-09-07T05:10:36Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2f379a2d51,2026-09-07T05:12:06Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_695b4ded06,2026-09-07T05:13:40Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_8629126f6f,2026-09-07T05:15:19Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_aae9b7ce0e,2026-09-07T05:16:49Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_0a1c62d3e6,2026-09-07T05:18:15Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_87c5835144,2026-09-07T05:19:49Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b22fa1dc9f,2026-09-07T05:20:10Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_820178d111,2026-09-07T05:21:07Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5ec0923534,2026-09-07T05:22:38Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_3599b40953,2026-09-07T05:24:08Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6f9b08bdc0,2026-09-07T05:25:40Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f0c7efb1a1,2026-09-07T05:27:02Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6240813c49,2026-09-07T05:28:30Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_dade32fe5e,2026-09-07T05:29:55Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_13d1d3c289,2026-09-07T05:29:56Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_8d0bd83c64,2026-09-07T05:31:22Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ccd7008092,2026-09-07T05:32:56Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_c0b3f78d4f,2026-09-07T05:34:25Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_404591ecbf,2026-09-07T05:35:52Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_0ad263e7d4,2026-09-07T05:37:30Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_9b541a6355,2026-09-07T05:39:01Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_19235fb3df,2026-09-07T05:39:40Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_5ca8eaae71,2026-09-07T05:40:19Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_0b7ef43901,2026-09-07T05:41:43Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1473bcd8cc,2026-09-07T05:43:16Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b59d350917,2026-09-07T05:44:50Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_21e5fb97ac,2026-09-07T05:46:21Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_38423ce622,2026-09-07T05:47:53Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_45e87a2571,2026-09-07T05:49:18Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_49941920fb,2026-09-07T05:50:03Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_e5cda04579,2026-09-07T05:50:48Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2306130d38,2026-09-07T05:52:12Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_908c3ab858,2026-09-07T05:53:37Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_a6bbc62248,2026-09-07T05:55:02Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_04283d15bd,2026-09-07T05:56:28Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6fe953b0a3,2026-09-07T05:57:56Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_29602c6c90,2026-09-07T05:59:25Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5932f5a7f3,2026-09-07T05:59:57Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_0abd127422,2026-09-07T06:00:00Z,okta,ngonzales,203.0.113.20,London,GB,dev-6c0ac2,salesforce,SUCCESS,
evt_06201ba5c0,2026-09-07T06:00:00Z,okta,ngonzales,203.0.113.20,London,GB,dev-6c0ac2,email,SUCCESS,
evt_6e02751dc9,2026-09-07T06:00:00Z,okta,dcox,108.96.222.28,London,GB,dev-d24dcc,email,SUCCESS,
evt_68895d839c,2026-09-07T06:00:51Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_758b2e668c,2026-09-07T06:02:27Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_22706235e9,2026-09-07T06:03:55Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4a807bcf08,2026-09-07T06:05:34Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_67d68cd981,2026-09-07T06:07:10Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_63ca29dd65,2026-09-07T06:08:34Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_86fdef1f54,2026-09-07T06:09:23Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_963f216dc7,2026-09-07T06:10:09Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_62cc3ae53b,2026-09-07T06:11:31Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_9605b27c52,2026-09-07T06:12:48Z,okta,dcox,108.96.222.28,London,GB,dev-8a1606,slack,SUCCESS,
evt_aa9e587d53,2026-09-07T06:13:10Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5db2df5cb9,2026-09-07T06:14:42Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_30d5dddbbd,2026-09-07T06:16:06Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_fee5e12d8f,2026-09-07T06:17:24Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_512ec6a0e4,2026-09-07T06:18:51Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_3777b2c56e,2026-09-07T06:19:37Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_bbc658d2b7,2026-09-07T06:20:13Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_fbe673353a,2026-09-07T06:21:50Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_9bcf898754,2026-09-07T06:23:13Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5878af9f59,2026-09-07T06:24:42Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_9773f1c754,2026-09-07T06:26:15Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f596a8810a,2026-09-07T06:27:45Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_084b5025ab,2026-09-07T06:29:16Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_df80a59263,2026-09-07T06:29:46Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_af58ac54a4,2026-09-07T06:30:45Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_7a8f536ed0,2026-09-07T06:32:19Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_23cb2cdd5d,2026-09-07T06:33:44Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4e264dc884,2026-09-07T06:35:17Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_90bf7796e3,2026-09-07T06:36:40Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_7bb41b2d0e,2026-09-07T06:38:11Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d8eca4111a,2026-09-07T06:39:35Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_bf65dcf0f6,2026-09-07T06:39:58Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_c38cbb1e0d,2026-09-07T06:41:03Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_993cc3e6d3,2026-09-07T06:42:37Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_53022871ea,2026-09-07T06:44:14Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_846e68e6d1,2026-09-07T06:45:34Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b141eec718,2026-09-07T06:46:59Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_eb0ff90b90,2026-09-07T06:48:23Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_700ac52438,2026-09-07T06:49:30Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_4e0397164c,2026-09-07T06:50:00Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_3aa60813e2,2026-09-07T06:51:25Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f200de455a,2026-09-07T06:52:59Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_47a42aa06d,2026-09-07T06:54:26Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_9af362e9da,2026-09-07T06:55:48Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5b48ac3c8a,2026-09-07T06:57:18Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_181ac6698f,2026-09-07T06:58:42Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_da50a3bad0,2026-09-07T06:59:47Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_7554d7818a,2026-09-07T07:00:16Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_15481f6e0c,2026-09-07T07:00:24Z,okta,bgreen,203.0.113.20,London,GB,dev-f40dcb,github,SUCCESS,
evt_e75943ea77,2026-09-07T07:01:51Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_cb446061a5,2026-09-07T07:03:29Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_5343e785f9,2026-09-07T07:04:53Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_2a0fb36ecc,2026-09-07T07:06:32Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_93a9208e5a,2026-09-07T07:08:07Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1ee4bb6e04,2026-09-07T07:09:27Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1db3a89698,2026-09-07T07:09:35Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_552ad39621,2026-09-07T07:11:10Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_0b2483973a,2026-09-07T07:12:50Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_af5c990460,2026-09-07T07:14:14Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1d18386474,2026-09-07T07:15:45Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_f72b2bce8b,2026-09-07T07:17:07Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_cd9eb65de6,2026-09-07T07:18:37Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_ecb544a732,2026-09-07T07:19:54Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_c328063d87,2026-09-07T07:20:08Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_70df09cdfe,2026-09-07T07:21:41Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_e2ffae4617,2026-09-07T07:23:06Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_fb75364796,2026-09-07T07:24:11Z,okta,acollins,203.0.113.20,London,GB,dev-dc78fb,slack,SUCCESS,
evt_9677de9c42,2026-09-07T07:24:36Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_52cea32c92,2026-09-07T07:25:23Z,okta,jsmith,203.0.113.20,London,GB,dev-6debdd,email,SUCCESS,
evt_fcffcef258,2026-09-07T07:26:00Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_a24cf7eee3,2026-09-07T07:27:33Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_6acd1a0408,2026-09-07T07:28:42Z,okta,aedwards,203.0.113.20,London,GB,dev-b8cc30,email,SUCCESS,
evt_2a6c5f1188,2026-09-07T07:29:07Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_d0236da36c,2026-09-07T07:29:29Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_81507345d1,2026-09-07T07:30:37Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1266eb428d,2026-09-07T07:32:14Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_3c5ff2c968,2026-09-07T07:33:48Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_e7970c1e09,2026-09-07T07:35:20Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4aabdf137e,2026-09-07T07:36:57Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_63851c7d15,2026-09-07T07:38:20Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1d79076b3f,2026-09-07T07:39:10Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_587500ef92,2026-09-07T07:39:49Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_350545d8f4,2026-09-07T07:41:09Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_1cbd5d1bb9,2026-09-07T07:42:39Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_97679d5862,2026-09-07T07:44:06Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_b0e02b647e,2026-09-07T07:45:40Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_a5f31bcc6a,2026-09-07T07:47:08Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_34fdf8b56e,2026-09-07T07:47:30Z,okta,kgriffin,203.0.113.20,London,GB,dev-f959de,slack,SUCCESS,
evt_bf26eede4b,2026-09-07T07:48:31Z,okta,svc_jenkins,10.20.8.3,,,srv-ci02,github,SUCCESS,
evt_170636aaee,2026-09-07T07:48:34Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_4564dcaa44,2026-09-07T07:50:03Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
evt_c1f23ce2f8,2026-09-07T07:51:32Z,okta,svc_etl_reporting,10.20.4.15,,,srv-etl01,salesforce,SUCCESS,
