alert_id,alert_time,user,account_type,department,office,privileged,tenure_days,days_until_departure,rule_name,new_device,new_country,geo_velocity_kmh,failed_logins_1h,hour_unusualness,mfa_method,asn_type,ip_reputation,logins_24h,logins_7d,distinct_ips_7d,bytes_out_mb,session_minutes,browser,os,user_agent_length,analyst,triage_minutes,verdict
ALR-000125,2026-03-01T20:45:28Z,kmoore,human,Sales,Remote,1,619,,R02_new_device,1,0,0.0,1,0.538,sms,mobile,66.0,11,67,3,5.8,8.0,chrome,ios,241,a5,6.4,false_positive
ALR-000126,2026-03-01T20:48:01Z,jtorres,human,Sales,Remote,0,735,,R03_failed_login_burst,1,0,131.0,10,0.065,push,residential,65.0,4,23,3,37.5,41.2,firefox,macos,255,a5,3.9,false_positive
ALR-000127,2026-03-01T20:58:06Z,ktaylor,human,Security,London,1,2364,,R06_risky_ip,0,1,0.0,0,0.278,push,mobile,100.0,10,73,3,19.3,19.1,firefox,macos,162,a5,8.0,false_positive
ALR-000128,2026-03-01T20:58:48Z,bcarter,human,People,Austin,0,1381,,R06_risky_ip,0,0,0.0,0,0.57,totp,residential,71.0,7,44,2,37.2,25.4,chrome,windows,201,a4,10.5,false_positive
ALR-000129,2026-03-01T21:01:13Z,svc_jenkins,service,Service,Datacenter,1,2032,,R06_risky_ip,0,0,0.0,0,0.638,push,hosting,9.0,399,2367,3,66.6,4.2,chrome,macos,172,a1,5.8,false_positive
ALR-000130,2026-03-01T21:05:46Z,sthomas,human,Sales,San Francisco,0,2095,,R04_off_hours,0,0,253.0,0,0.645,totp,residential,60.0,6,35,2,16.1,84.1,edge,android,105,a1,14.0,false_positive
ALR-000131,2026-03-01T21:23:46Z,dmartin,human,Security,Austin,0,574,,R02_new_device,1,0,0.0,0,0.419,totp,mobile,64.0,15,92,3,16.2,24.7,chrome,windows,195,a1,13.6,false_positive
ALR-000132,2026-03-01T21:24:32Z,mparker2,human,Security,London,1,2077,,R03_failed_login_burst,0,0,0.0,10,0.379,push,residential,96.0,8,55,2,6.5,9.1,safari,windows,191,a4,6.0,false_positive
ALR-000133,2026-03-01T21:40:07Z,smartin,human,Sales,Austin,0,597,,R03_failed_login_burst,0,0,0.0,9,0.324,push,residential,46.0,6,40,2,6.7,25.8,edge,macos,219,a3,21.2,false_positive
ALR-000134,2026-03-01T22:00:18Z,ghayes,human,Engineering,San Francisco,1,1464,,R05_new_country,0,1,177.0,0,0.392,push,hosting,55.0,11,62,5,69.1,24.1,edge,macos,210,a6,34.0,true_positive
ALR-000135,2026-03-01T22:08:18Z,awilson,human,Engineering,San Francisco,0,610,,R04_off_hours,0,0,48.0,0,0.906,push,residential,,11,63,2,26.7,9.3,chrome,windows,114,a2,20.8,false_positive
ALR-000135,2026-03-01T22:08:18Z,awilson,human,Engineering,San Francisco,0,610,,R04_off_hours,0,0,48.0,0,0.906,push,residential,,11,63,2,26.7,9.3,chrome,windows,114,a2,20.8,false_positive
ALR-000136,2026-03-01T22:17:46Z,ascott,human,Finance,London,1,747,,R05_new_country,0,1,0.0,0,0.445,push,residential,60.0,12,83,3,11.2,9.0,chrome,windows,241,a1,10.5,false_positive
ALR-000137,2026-03-01T22:20:02Z,swright2,human,Operations,San Francisco,0,2842,28.0,R05_new_country,0,1,161.0,0,0.267,totp,corporate,61.0,5,36,4,19.6,20.6,safari,windows,247,a6,7.0,false_positive
ALR-000138,2026-03-01T23:10:55Z,mbryant,human,Engineering,Remote,0,2684,,R02_new_device,1,1,0.0,0,0.147,none,residential,78.0,11,70,4,11.4,56.6,edge,windows,228,a6,17.9,false_positive
ALR-000139,2026-03-01T23:23:09Z,lramirez,human,Marketing,San Francisco,0,593,,R06_risky_ip,1,0,388.0,0,0.327,push,residential,76.0,11,61,4,187.7,63.1,safari,windows,194,a3,22.1,false_positive
ALR-000140,2026-03-01T23:23:35Z,emartin,human,Engineering,San Francisco,0,1371,,R06_risky_ip,0,0,0.0,0,0.828,totp,hosting,18.0,12,85,1,3.5,5.1,safari,macos,229,a3,11.3,false_positive
ALR-000141,2026-03-01T23:33:41Z,scox4,human,Sales,Remote,0,1776,,R04_off_hours,1,0,0.0,0,0.717,push,residential,82.0,6,35,4,32.0,5.5,chrome,ios,177,a6,6.6,false_positive
ALR-000141,2026-03-01T23:33:41Z,scox4,human,Sales,Remote,0,1776,,R04_off_hours,1,0,0.0,0,0.717,push,residential,82.0,6,35,4,32.0,5.5,chrome,ios,177,a6,6.6,false_positive
ALR-000142,2026-03-02T00:20:13Z,csmith,human,Sales,Remote,0,662,,R02_new_device,1,0,417.0,1,0.236,totp,residential,99.0,10,71,5,32.2,53.0,safari,macos,103,a3,18.4,false_positive
ALR-000143,2026-03-02T00:25:20Z,jmurphy4,human,Engineering,New York,0,2374,125.0,R05_new_country,0,1,0.0,0,0.113,push,residential,85.0,9,58,3,48.4,23.5,chrome,macos,206,a3,10.6,false_positive
ALR-000144,2026-03-02T00:41:56Z,dmiller,human,Sales,New York,0,1540,,R02_new_device,1,0,0.0,0,0.145,push,residential,88.0,8,53,1,23.8,4.3,chrome,macos,251,a3,12.4,false_positive
ALR-000145,2026-03-02T00:45:38Z,crogers,human,Marketing,San Francisco,0,2142,,R05_new_country,0,1,0.0,0,0.548,push,residential,,11,78,5,27.7,50.3,chrome,android,213,a6,10.4,false_positive
ALR-000146,2026-03-02T00:47:37Z,ktaylor,human,Security,London,1,2365,,R03_failed_login_burst,0,0,217.0,8,0.697,none,corporate,81.0,7,44,3,14.3,29.5,edge,android,157,a5,5.3,false_positive
ALR-000147,2026-03-02T01:04:30Z,kgarcia,human,Operations,Austin,0,751,,R04_off_hours,0,0,0.0,1,0.912,push,residential,62.0,12,82,4,5.5,20.5,safari,ios,207,a1,14.6,false_positive
ALR-000148,2026-03-02T01:12:58Z,svc_jenkins,service,Service,Datacenter,1,2033,,R03_failed_login_burst,0,0,0.0,14,0.16,totp,corporate,77.0,409,2888,3,21.0,6.0,safari,macos,106,a5,22.1,false_positive
ALR-000149,2026-03-02T01:15:59Z,jcoleman3,human,Engineering,Remote,0,960,,R01_impossible_travel,0,0,2529.0,0,0.065,totp,residential,84.0,5,33,2,35.4,42.5,chrome,windows,128,a5,5.9,false_positive
ALR-000150,2026-03-02T01:18:36Z,srussell,human,Engineering,San Francisco,0,181,,R04_off_hours,0,0,137.0,1,0.504,push,corporate,76.0,6,44,1,5.8,16.5,chrome,macos,257,a5,16.0,false_positive
ALR-000151,2026-03-02T01:24:25Z,nmoore,human,Marketing,San Francisco,0,2627,,R05_new_country,0,1,80.0,2,0.031,sms,corporate,74.0,12,88,2,9.5,62.3,safari,windows,98,a3,14.8,false_positive
ALR-000152,2026-03-02T01:26:24Z,bwatson,human,Marketing,Remote,1,2805,,R04_off_hours,0,0,0.0,1,0.599,push,residential,76.0,10,60,3,51.7,31.2,chrome,macos,159,a6,5.4,false_positive
ALR-000153,2026-03-02T01:32:20Z,cgray,human,Operations,London,0,1645,,R02_new_device,1,0,0.0,1,0.059,totp,residential,57.0,11,75,2,10.0,48.3,safari,windows,146,a4,8.4,false_positive
ALR-000154,2026-03-02T01:45:46Z,nbryant,human,Engineering,Remote,0,2871,,R04_off_hours,0,0,0.0,0,0.713,push,corporate,27.0,10,56,5,11.3,58.8,chrome,macos,143,a1,10.9,false_positive
ALR-000155,2026-03-02T01:48:20Z,msmith,human,Sales,Austin,0,67,,R06_risky_ip,0,0,0.0,0,0.26,push,hosting,65.0,13,80,2,10.6,28.4,chrome,macos,177,a3,19.1,false_positive
ALR-000156,2026-03-02T01:50:19Z,abailey,human,Sales,New York,0,508,,R06_risky_ip,0,0,0.0,1,0.199,push,residential,60.0,10,65,3,13.9,167.1,firefox,macos,138,a5,3.4,false_positive
ALR-000157,2026-03-02T01:50:53Z,nsanders5,human,Sales,San Francisco,0,978,,R05_new_country,0,1,0.0,0,0.182,push,corporate,81.0,7,45,4,24.1,5.6,chrome,macos,190,a3,15.0,false_positive
ALR-000158,2026-03-02T01:56:22Z,jthomas,human,Sales,New York,1,2046,,R06_risky_ip,0,0,0.0,1,0.474,sms,hosting,56.0,8,59,2,5.0,19.5,firefox,macos,105,a3,16.7,false_positive
ALR-000159,2026-03-02T02:04:38Z,svc_crm_export,service,Service,Datacenter,1,2123,,R01_impossible_travel,1,0,1429.0,1,0.054,push,corporate,68.0,388,2298,3,7.1,20.4,firefox,macos,231,a6,4.8,false_positive
ALR-000160,2026-03-02T02:12:44Z,eevans,human,Security,San Francisco,1,1487,,R02_new_device,1,0,0.0,0,0.041,totp,mobile,58.0,10,56,3,3.3,11.1,safari,macos,157,a1,11.3,false_positive
ALR-000161,2026-03-02T02:25:23Z,plopez,human,Operations,New York,0,1462,,R04_off_hours,0,1,0.0,1,0.586,sms,hosting,13.0,7,45,2,12.4,13.6,chrome,macos,193,a4,34.9,true_positive
ALR-000162,2026-03-02T02:25:41Z,svc_billing_sync,service,Service,Datacenter,1,484,,R01_impossible_travel,0,0,1524.0,0,0.149,push,corporate,90.0,420,2635,2,11.6,59.7,firefox,android,204,a1,3.5,false_positive
ALR-000163,2026-03-02T02:32:06Z,svc_billing_sync,service,Service,Datacenter,1,484,,R04_off_hours,0,0,75.0,0,0.515,none,residential,52.0,391,2542,4,12.4,100.0,chrome,ios,186,a5,9.8,false_positive
ALR-000164,2026-03-02T02:34:08Z,rbell,human,Engineering,New York,0,1865,,R02_new_device,1,0,99.0,0,0.587,push,residential,89.0,5,30,5,2.7,102.4,chrome,windows,229,a5,15.5,false_positive
ALR-000165,2026-03-02T02:44:25Z,bcoleman6,human,Operations,San Francisco,0,2341,,R06_risky_ip,0,0,0.0,0,0.449,push,hosting,56.0,11,68,3,4.7,24.6,edge,macos,153,a6,13.9,false_positive
ALR-000166,2026-03-02T02:48:16Z,gwashington,human,Operations,London,0,2199,,R05_new_country,0,1,0.0,0,0.639,sms,residential,100.0,7,42,4,32.4,4.4,safari,macos,156,a6,5.4,false_positive
ALR-000167,2026-03-02T03:06:07Z,awilson,human,Engineering,San Francisco,0,611,,R02_new_device,1,0,0.0,0,0.326,none,residential,64.0,12,80,4,7.3,63.1,safari,windows,128,a6,15.2,false_positive
ALR-000168,2026-03-02T03:23:23Z,jtaylor,human,Finance,Remote,0,2015,,R02_new_device,1,0,0.0,0,0.672,sms,corporate,,9,54,2,22.9,267.1,edge,macos,137,a6,38.0,true_positive
ALR-000169,2026-03-02T03:35:05Z,svc_jenkins,service,Service,Datacenter,1,2033,,R06_risky_ip,0,0,0.0,0,0.215,push,residential,54.0,395,2815,1,10.0,23.3,chrome,windows,147,a1,4.7,false_positive
ALR-000170,2026-03-02T03:37:42Z,sadams,human,Marketing,New York,0,1338,,R03_failed_login_burst,1,0,0.0,8,0.505,push,residential,76.0,9,51,5,17.6,24.7,edge,macos,168,a4,9.5,false_positive
ALR-000171,2026-03-02T03:37:44Z,kedwards,human,Operations,Remote,0,2477,,R01_impossible_travel,0,1,3351.0,0,0.215,none,residential,72.0,11,74,3,7.6,21.7,edge,windows,176,a4,13.1,false_positive
ALR-000172,2026-03-02T03:54:36Z,bwatson,human,Marketing,Remote,1,2805,,R02_new_device,1,0,0.0,0,0.193,sms,corporate,,9,54,1,41.9,28.5,chrome,macos,137,a6,12.6,false_positive
ALR-000173,2026-03-02T03:58:15Z,scox4,human,Sales,Remote,0,1777,,R04_off_hours,0,0,0.0,0,0.788,push,residential,,7,39,3,17.9,42.7,edge,windows,127,a5,7.6,false_positive
ALR-000174,2026-03-02T04:11:43Z,sthomas,human,Sales,San Francisco,0,2096,,R06_risky_ip,0,0,0.0,1,0.396,push,hosting,27.0,11,70,2,20.7,13.8,safari,macos,219,a6,12.6,false_positive
ALR-000175,2026-03-02T04:24:55Z,gallen,human,Sales,San Francisco,0,2220,,R05_new_country,0,1,150.0,0,0.569,none,residential,70.0,6,35,2,100.7,47.6,firefox,android,248,a5,9.7,false_positive
ALR-000176,2026-03-02T04:27:29Z,jthomas,human,Sales,New York,1,2046,,R03_failed_login_burst,0,0,509.0,10,0.132,push,corporate,78.0,5,28,2,21.4,40.2,chrome,ios,173,a1,6.8,false_positive
ALR-000177,2026-03-02T04:33:21Z,awilson,human,Engineering,San Francisco,0,611,,R02_new_device,1,0,0.0,0,0.235,none,residential,74.0,6,41,4,90.4,48.2,chrome,windows,107,a5,14.8,false_positive
ALR-000178,2026-03-02T04:39:00Z,mlewis,human,Finance,Remote,0,2778,,R06_risky_ip,0,0,0.0,0,0.602,totp,hosting,49.0,6,43,3,18.5,22.7,safari,ios,154,a5,8.1,false_positive
ALR-000179,2026-03-02T04:41:32Z,bwood,human,Engineering,Austin,0,813,,R06_risky_ip,0,0,0.0,0,0.246,totp,hosting,41.0,8,59,3,47.3,13.7,firefox,macos,202,a2,6.4,true_positive
ALR-000180,2026-03-02T04:56:25Z,sperry,human,Engineering,Remote,0,2274,,R03_failed_login_burst,0,0,0.0,10,0.344,totp,mobile,75.0,6,34,2,32.6,38.0,safari,macos,191,a5,21.2,false_positive
ALR-000181,2026-03-02T04:57:37Z,ahill,human,Operations,San Francisco,0,2178,,R05_new_country,1,1,0.0,0,0.24,sms,mobile,81.0,13,79,4,45.9,56.1,safari,macos,166,a1,28.5,true_positive
ALR-000182,2026-03-02T05:04:14Z,svc_crm_export,service,Service,Datacenter,1,2123,,R02_new_device,1,0,0.0,0,0.311,push,corporate,95.0,389,2724,2,162.2,38.7,chrome,windows,100,a2,7.2,false_positive
ALR-000183,2026-03-02T05:25:01Z,ascott,human,Finance,London,1,748,,R06_risky_ip,0,0,0.0,0,0.565,sms,hosting,58.0,11,62,4,25.8,27.2,chrome,macos,125,a3,35.5,false_positive
ALR-000184,2026-03-02T05:38:43Z,glee,human,Operations,Austin,1,78,,R06_risky_ip,0,0,0.0,0,0.284,push,hosting,50.0,6,39,3,43.0,13.1,chrome,macos,97,a1,8.3,false_positive
ALR-000185,2026-03-02T05:45:37Z,kpatterson,human,People,Remote,0,109,,R04_off_hours,0,0,0.0,0,0.624,push,corporate,77.0,8,46,2,35.0,31.8,safari,ios,219,a3,4.2,false_positive
ALR-000186,2026-03-02T06:22:58Z,syoung2,human,Engineering,New York,0,2127,,R06_risky_ip,0,0,0.0,0,0.215,push,hosting,11.0,8,60,1,46.6,9.7,chrome,windows,236,a5,13.2,false_positive
ALR-000187,2026-03-02T06:23:38Z,mbryant,human,Engineering,Remote,0,2685,,R04_off_hours,0,0,0.0,0,0.796,push,mobile,82.0,6,37,3,14.7,15.8,chrome,windows,155,a1,21.0,true_positive
ALR-000188,2026-03-02T06:24:11Z,dkelly,human,Engineering,New York,0,2139,,R01_impossible_travel,0,0,1589.0,0,0.259,totp,corporate,62.0,10,59,2,16.8,25.3,safari,windows,252,a6,7.8,false_positive
ALR-000189,2026-03-02T06:24:34Z,jmurphy4,human,Engineering,New York,0,2374,125.0,R04_off_hours,0,0,0.0,0,0.875,push,residential,,8,59,2,14.1,24.4,safari,macos,122,a1,15.8,false_positive
ALR-000190,2026-03-02T06:30:10Z,ebutler,human,Sales,San Francisco,0,2984,,R04_off_hours,0,0,0.0,1,0.548,push,residential,62.0,6,40,3,18.3,2.2,edge,ios,189,a4,7.7,false_positive
ALR-000191,2026-03-02T06:56:12Z,jharris,human,Engineering,San Francisco,0,153,,R05_new_country,0,1,0.0,1,0.157,push,mobile,77.0,5,31,2,114.4,79.2,firefox,macos,94,a4,11.3,false_positive
ALR-000192,2026-03-02T07:00:54Z,plopez,human,Operations,New York,0,1462,,R03_failed_login_burst,0,0,0.0,13,0.305,totp,corporate,57.0,9,58,2,13.6,84.9,safari,macos,102,a6,15.9,false_positive
ALR-000193,2026-03-02T07:06:44Z,crogers,human,Marketing,San Francisco,0,2142,,R04_off_hours,1,0,0.0,1,0.565,totp,residential,90.0,9,67,5,3.1,12.8,safari,macos,232,a6,4.4,false_positive
ALR-000194,2026-03-02T07:08:15Z,svc_jenkins,service,Service,Datacenter,1,2033,,R06_risky_ip,0,0,0.0,0,0.367,totp,mobile,70.0,411,2818,3,11.3,15.9,safari,macos,102,a5,28.1,false_positive
ALR-000195,2026-03-02T07:20:43Z,ssmith,human,Sales,New York,0,1197,,R01_impossible_travel,0,0,591.0,0,0.091,sms,residential,74.0,5,37,3,53.9,10.3,chrome,macos,117,a2,4.7,false_positive
ALR-000196,2026-03-02T07:20:58Z,kmoore,human,Sales,Remote,1,620,,R04_off_hours,0,0,0.0,1,0.938,push,residential,80.0,14,103,3,12.0,14.6,firefox,macos,204,a6,15.9,false_positive
ALR-000197,2026-03-02T07:32:50Z,nsanders5,human,Sales,San Francisco,0,978,,R04_off_hours,0,0,0.0,0,0.579,push,hosting,44.0,6,34,2,42.4,4.5,edge,windows,220,a4,28.8,false_positive
ALR-000198,2026-03-02T07:51:01Z,jmurphy4,human,Engineering,New York,0,2374,125.0,R04_off_hours,0,0,0.0,1,0.746,push,residential,41.0,13,77,1,37.6,4.3,chrome,windows,178,a6,12.5,false_positive
ALR-000199,2026-03-02T07:51:25Z,scampbell,human,People,Austin,1,992,,R04_off_hours,1,0,0.0,0,0.634,sms,mobile,59.0,7,52,5,3.0,25.3,safari,macos,184,a5,15.3,false_positive
ALR-000200,2026-03-02T07:57:05Z,glee,human,Operations,Austin,1,78,,R03_failed_login_burst,1,0,0.0,13,0.328,push,mobile,82.0,12,66,4,16.4,95.5,edge,android,181,a5,16.7,false_positive
ALR-000201,2026-03-02T08:03:59Z,rbell,human,Engineering,New York,0,1865,,R05_new_country,0,1,0.0,0,0.037,push,residential,82.0,1,6,4,83.3,7.1,firefox,macos,232,a3,22.1,false_positive
ALR-000202,2026-03-02T08:05:43Z,devans,human,Operations,San Francisco,0,103,,R06_risky_ip,0,1,0.0,1,0.413,push,hosting,38.0,7,44,2,31.3,14.2,firefox,windows,144,a2,68.2,true_positive
ALR-000203,2026-03-02T08:16:19Z,ralexander6,human,Finance,New York,0,2424,,R05_new_country,0,1,0.0,0,0.104,none,mobile,42.0,13,85,2,11.2,37.6,chrome,windows,244,a3,16.7,false_positive
ALR-000204,2026-03-02T08:28:46Z,pfoster,human,Operations,Austin,0,1727,,R02_new_device,1,0,0.0,0,0.19,sms,corporate,59.0,8,47,4,137.4,61.5,safari,macos,136,a4,7.1,false_positive
ALR-000205,2026-03-02T08:46:10Z,smorgan5,human,Sales,San Francisco,1,2720,,R03_failed_login_burst,0,0,0.0,15,0.295,push,mobile,64.0,9,57,4,0.9,13.4,safari,android,154,a5,13.2,false_positive
ALR-000206,2026-03-02T08:47:49Z,crogers,human,Marketing,San Francisco,0,2142,,R06_risky_ip,0,0,0.0,0,0.143,push,residential,88.0,7,41,6,31.2,10.7,chrome,windows,231,a3,9.3,false_positive
ALR-000206,2026-03-02T08:47:49Z,crogers,human,Marketing,San Francisco,0,2142,,R06_risky_ip,0,0,0.0,0,0.143,push,residential,88.0,7,41,6,31.2,10.7,chrome,windows,231,a3,9.3,false_positive
ALR-000207,2026-03-02T09:01:58Z,snelson,human,Sales,San Francisco,0,1177,,R04_off_hours,0,0,114.0,0,0.946,totp,hosting,35.0,6,38,2,41.4,39.3,firefox,macos,142,a1,4.3,false_positive
ALR-000208,2026-03-02T09:02:12Z,sbennett,human,Marketing,Austin,1,1355,,R02_new_device,1,1,0.0,1,0.594,push,mobile,82.0,6,43,6,10.8,25.0,safari,macos,174,a2,3.6,false_positive
ALR-000209,2026-03-02T09:05:55Z,tbrown,human,Engineering,Remote,0,1447,,R01_impossible_travel,0,0,3789.0,0,0.268,push,residential,78.0,11,80,3,109.2,68.7,edge,windows,222,a4,21.2,false_positive
ALR-000210,2026-03-02T09:07:56Z,tbrown,human,Engineering,Remote,0,1447,,R06_risky_ip,0,0,0.0,0,0.468,push,hosting,35.0,8,47,1,14.3,109.4,chrome,macos,211,a4,9.3,false_positive
ALR-000211,2026-03-02T09:10:54Z,dbell,human,Finance,Remote,0,1041,,R02_new_device,1,0,3265.0,1,0.174,sms,residential,,8,49,4,19.2,24.8,edge,android,257,a6,9.2,false_positive
ALR-000212,2026-03-02T09:22:26Z,lharris8,human,Sales,New York,0,1359,,R06_risky_ip,0,0,0.0,0,0.277,totp,hosting,34.0,7,50,5,48.1,199.0,chrome,windows,167,a5,11.0,false_positive
ALR-000213,2026-03-02T09:30:30Z,dhayes,human,Sales,Remote,0,1158,,R06_risky_ip,0,0,0.0,0,0.261,totp,hosting,,7,40,2,86.3,14.8,chrome,macos,216,a6,10.7,false_positive
ALR-000214,2026-03-02T09:33:43Z,ssmith,human,Sales,New York,0,1197,,R04_off_hours,0,0,0.0,1,0.597,push,residential,84.0,7,51,2,10.6,40.9,chrome,ios,179,a6,7.6,false_positive
ALR-000215,2026-03-02T09:42:25Z,ahill,human,Operations,San Francisco,0,2178,,R02_new_device,1,0,0.0,0,0.082,push,residential,77.0,16,110,4,62.7,22.3,safari,windows,257,a5,16.0,false_positive
ALR-000216,2026-03-02T10:30:31Z,astewart8,human,Finance,San Francisco,0,2993,,R04_off_hours,0,0,317.0,0,0.873,sms,residential,58.0,7,41,6,27.7,22.5,chrome,windows,202,a4,31.0,false_positive
ALR-000217,2026-03-02T10:34:54Z,mmorris,human,Finance,Austin,0,2722,,R02_new_device,1,0,115.0,0,0.079,totp,residential,64.0,16,89,3,59.2,57.3,safari,macos,141,a1,9.4,false_positive
ALR-000218,2026-03-02T10:45:05Z,jwhite4,human,Finance,San Francisco,0,630,,R06_risky_ip,0,0,0.0,0,0.236,push,residential,,9,59,1,303.3,60.4,chrome,windows,228,a5,2.5,false_positive
ALR-000219,2026-03-02T10:48:18Z,rphillips,human,Finance,New York,0,1835,,R01_impossible_travel,0,0,621.0,0,0.244,sms,hosting,25.0,4,26,2,9.4,20.6,safari,macos,194,a1,11.4,false_positive
ALR-000220,2026-03-02T10:53:37Z,jjones,human,Operations,San Francisco,0,2324,,R03_failed_login_burst,0,0,0.0,17,0.768,push,residential,76.0,9,62,4,9.1,117.8,chrome,windows,156,a1,22.0,false_positive
ALR-000221,2026-03-02T11:16:12Z,jphillips,human,Finance,San Francisco,0,2465,,R05_new_country,1,1,0.0,2,0.261,push,mobile,82.0,12,69,10,9.3,24.6,safari,macos,243,a3,12.5,false_positive
ALR-000222,2026-03-02T11:34:37Z,svc_billing_sync,service,Service,Datacenter,1,484,,R04_off_hours,0,0,0.0,1,0.784,push,hosting,63.0,381,2386,3,13.9,32.7,chrome,windows,203,a6,18.1,false_positive
ALR-000223,2026-03-02T12:01:07Z,jhill3,human,Operations,San Francisco,0,1608,,R05_new_country,1,1,0.0,1,0.12,sms,residential,,14,95,5,5.7,8.0,chrome,macos,238,a3,6.0,false_positive
ALR-000224,2026-03-02T12:28:26Z,rsmith,human,People,San Francisco,0,174,,R06_risky_ip,0,1,786.0,0,0.657,sms,hosting,19.0,11,82,3,2.9,32.7,chrome,windows,259,a1,6.3,false_positive
ALR-000225,2026-03-02T12:29:27Z,jmurphy4,human,Engineering,New York,0,2374,125.0,R02_new_device,1,0,0.0,0,0.505,push,residential,75.0,9,64,3,5.2,22.7,chrome,windows,150,a2,13.7,false_positive
ALR-000226,2026-03-02T12:34:25Z,mbennett,human,Engineering,New York,0,538,,R05_new_country,0,1,0.0,1,0.519,push,corporate,94.0,7,52,4,14.3,26.2,chrome,macos,141,a4,6.2,false_positive
ALR-000227,2026-03-02T12:39:33Z,twashington,human,People,New York,0,2056,,R02_new_device,1,0,0.0,1,0.195,push,hosting,42.0,14,93,3,23.3,48.3,safari,ios,225,a1,8.9,false_positive
ALR-000228,2026-03-02T12:47:16Z,mgarcia,human,Sales,Remote,0,2024,,R05_new_country,0,1,134.0,0,0.608,sms,mobile,63.0,12,79,3,24.4,58.4,chrome,windows,125,a1,33.1,true_positive
ALR-000229,2026-03-02T12:54:12Z,crogers,human,Marketing,San Francisco,0,2142,,R01_impossible_travel,0,0,1226.0,1,0.278,push,mobile,64.0,8,56,3,119.9,12.2,edge,ios,153,a5,6.5,false_positive
ALR-000230,2026-03-02T13:17:07Z,jmorgan,human,Marketing,San Francisco,0,332,,R06_risky_ip,0,0,0.0,0,0.141,totp,residential,47.0,6,40,4,19.9,29.1,chrome,windows,248,a3,24.4,false_positive
ALR-000231,2026-03-02T13:22:06Z,tcox,human,Engineering,San Francisco,0,828,,R03_failed_login_burst,0,0,0.0,5,0.246,push,residential,83.0,4,23,2,14.1,4.4,chrome,ios,213,a1,18.1,false_positive
ALR-000232,2026-03-02T13:31:37Z,dkelly,human,Engineering,New York,0,2139,,R04_off_hours,0,0,0.0,1,0.57,push,corporate,96.0,4,23,3,4.8,67.2,chrome,ios,241,a3,7.0,false_positive
ALR-000233,2026-03-02T13:37:32Z,jmurphy4,human,Engineering,New York,0,2374,125.0,R04_off_hours,0,0,0.0,0,0.693,totp,residential,72.0,8,56,2,10.9,27.7,chrome,macos,233,a5,8.9,false_positive
ALR-000234,2026-03-02T13:43:46Z,egonzales,human,Sales,Austin,0,231,,R04_off_hours,1,0,0.0,1,0.702,totp,corporate,63.0,8,57,4,14.9,112.0,edge,ios,236,a1,27.6,true_positive
ALR-000234,2026-03-02T13:43:46Z,egonzales,human,Sales,Austin,0,231,,R04_off_hours,1,0,0.0,1,0.702,totp,corporate,63.0,8,57,4,14.9,112.0,edge,ios,236,a1,27.6,true_positive
ALR-000235,2026-03-02T13:58:04Z,twashington,human,People,New York,0,2056,,R04_off_hours,0,0,0.0,0,0.483,push,residential,56.0,11,71,1,13.2,26.4,safari,macos,253,a1,54.8,true_positive
ALR-000236,2026-03-02T14:04:27Z,rjones,human,Marketing,London,0,2037,,R03_failed_login_burst,0,0,0.0,16,0.356,push,corporate,69.0,9,59,1,24.3,34.3,safari,windows,117,a6,43.4,false_positive
ALR-000237,2026-03-02T14:04:45Z,jwhite,human,Marketing,San Francisco,0,811,,R05_new_country,1,1,0.0,1,0.104,totp,residential,64.0,12,76,5,6.6,47.4,chrome,ios,200,a5,20.7,false_positive
ALR-000238,2026-03-02T14:23:27Z,bward,human,Engineering,London,1,2827,,R06_risky_ip,0,0,0.0,2,0.228,push,residential,63.0,9,66,1,15.2,9.2,chrome,macos,185,a2,11.0,false_positive
ALR-000239,2026-03-02T14:25:22Z,swatson,human,Sales,San Francisco,0,693,,R02_new_device,1,0,0.0,0,0.653,totp,residential,75.0,13,88,5,9.3,39.2,safari,macos,223,a1,15.6,false_positive
ALR-000240,2026-03-02T14:33:36Z,bflores,human,Finance,Austin,0,2545,,R02_new_device,1,0,0.0,0,0.402,none,residential,92.0,9,51,2,16.1,31.5,chrome,windows,161,a6,5.4,false_positive
